Index,Topic,Source,Bias,Headline,Byline,Date,URL,Left Bias,Left Headline,Left Source,Left URL,Right Bias,Right Headline,Right Source,Right URL,Center Bias,Center Headline,Center Source,Center URL
99,blm,BuzzFeed News,Left,"""I Got Little Left In The Tank"": Minneapolis Residents Are Exhausted After The Killings Of George Floyd And Daunte Wright","In 2015, it was Jamar Clark. A year later, Philando Castile. In 2020, George Floyd. And on Sunday, Daunte Wright. Over and over again, Minneapolis residents have had to relive the trauma of watching a police officer kill a Black man -- and they're exhausted.",Apr 15 2021,https://www.buzzfeednews.com/article/carolinehaskins1/minneapolis-community-response-police-killings,Lean Left,D.C. Mayor Bowser has 'Black Lives Matter' painted on street leading to White House,NBC News (Online),https://www.nbcnews.com/politics/politics-news/d-c-mayor-bowser-has-black-lives-matter-painted-street-n1225746,Lean Right,South Carolina Army sergeant leaves home amid 'violent' BLM protests; army officials say review continues,Fox News (Online News),https://www.foxnews.com/us/south-carolina-army-general-viral-video-investigation,Center,Democratic Candidates Stumble Over Black Lives Matter Movement,NPR (Online News),http://www.npr.org/sections/itsallpolitics/2015/07/31/427851451/democratic-candidates-stumble-over-black-lives-matter-movement
100,blm,Breitbart News,Right,'Black Guns Matter' Founder: Gun Control Keeps Urban Residents Dependent on Government,"During a recent conversation with Breitbart News, Black Guns Matter (BGM) founder Maj Toure explained that gun control is one of the tools Democrats use to keep urban residents dependent on government.
Regarding Chicago's South Side, Baltimore's inner city, and other similar, Democrat-run areas, Toure said:
There are people deliberately trying to make the urban demographic poor, uneducated,",Sep 27 2016,http://www.breitbart.com/big-government/2016/09/25/exclusive-black-guns-matter-founder-gun-control-keep-urban-residents-dependent-gov/,Lean Left,Major donors consider funding Black Lives Matter,Politico,http://www.politico.com/story/2015/11/major-donors-consider-funding-black-lives-matter-215814,Lean Right,Olympics ban Black Lives Matter apparel and could punish athletes who break the rule,Washington Examiner,https://www.washingtonexaminer.com/news/olympics-ban-black-lives-matter-apparel-could-punish-athletes-break-rule,Center,"Toni Morrison, Whose Soaring Novels Were Rooted In Black Lives, Dies At 88",NPR (Online News),https://www.npr.org/2019/08/06/542391535/toni-morrison-whose-soaring-novels-were-rooted-in-black-lives-dies-at-88
101,blm,The Guardian,Lean Left,Ahmaud Arbery: anger mounts over killing of black jogger caught on video,"On a sun-speckled, tree-lined street on a sunny Sunday afternoon, Ahmaud Arbery ran through his neighborhood in the coastal town of Brunswick, Georgia. Neighbors had seen him run by their homes every day for years.",May 06 2020,https://www.theguardian.com/us-news/2020/may/06/ahmaud-arbery-shooting-georgia,Left,The effects of Black Lives Matter protests,Vox,https://www.vox.com/22360290/black-lives-matter-protest-crime-ferguson-effects-murder,Right,Face facts: 'Black Lives Matter' is all about hate,New York Post (Opinion),https://nypost.com/2020/09/24/face-facts-black-lives-matter-is-all-about-hate/,Center,"New York Post reporter resigns, saying she was 'ordered' to write 'incorrect' story on Kamala Harris' book at a migrant shelter",Insider,https://www.businessinsider.com/new-york-post-reporter-resigned-says-ordered-false-story-migrant-2021-4
102,blm,BuzzFeed News,Left,"Black History Month During A Pandemic, Told Through The Eyes Of One Family","Like many of us, Richard Williams has been figuring out how to be creative in a pandemic that limits so much of what we can do. The photographer and graphic designer is close with his family, who are based in Prince George's County, Maryland, an affluent and largely Black suburb of Washington, DC. Williams has been photographing his family as a part of an ongoing personal project, which gave",Feb 28 2021,https://www.buzzfeednews.com/article/piapeterson/family-photos-black-history-month,Left,This Black Lives Matter Photo Should Be Seen Around The World,HuffPost,http://www.huffingtonpost.com/entry/black-lives-matter-protest-photo_us_5782d1ffe4b0344d514fdddc,Right,MLB's Black Lives Matter Support Turns Off Millions of Fans,Rush Limbaugh,https://www.rushlimbaugh.com/daily/2020/07/27/mlbs-black-lives-matter-support-turns-off-millions-of-fans/,Center,"To Attract Black Employees, Companies Move to Them",Wall Street Journal (News),https://www.wsj.com/articles/to-attract-black-employees-companies-move-to-them-11616212810?mod=hp_lead_pos9
103,blm,BBC News,Center,Israel intensifies attacks in Gaza as conflict enters fifth day,"Israel has intensified its assault on Gaza, as Palestinian militants continue to fire rockets into Israel on the fifth day of hostilities.",May 14 2021,https://www.bbc.com/news/world-middle-east-57110368,Lean Left,"Hiring Jumped in March, Fueled by Vaccines and Federal Aid: Live Updates",New York Times (News),https://www.nytimes.com/live/2021/04/02/business/stock-market-today,Lean Right,Black Lives Matter protesters harass RNC guests leaving White House event,New York Post (News),https://nypost.com/2020/08/28/black-lives-matter-protesters-harass-rnc-guests/,Center,"Here's who will be onstage for tonight's Democratic debate co-hosted by PBS NewsHour and Politico, what time it starts, and how to watch",Insider,https://www.businessinsider.com/december-democratic-debate-who-is-debating-how-to-watch-2019-10
104,blm,CNN (Online News),Left,McEnany makes false claim about Romney's share of black vote,"During a White House briefing on Monday, a reporter asked White House press secretary Kayleigh McEnany if President Donald Trump agrees with Republican Sen. Mitt Romney, who marched in a Washington protest on Sunday, that ""black lives matter.""",Jun 09 2020,https://www.cnn.com/2020/06/08/politics/facts-first-mcenany-romney/index.html,Lean Left,Police seize rifle from St. Louis couple who pulled guns on Black Lives Matter protesters,NBC News (Online),https://www.nbcnews.com/news/us-news/police-seize-rifle-st-louis-couple-who-pulled-guns-black-n1233583,Lean Right,Good Policing Saves Black Lives,Wall Street Journal (Opinion),https://www.wsj.com/articles/good-policing-saves-black-lives-11591052916?mod=opinion_featst_pos3,Center,White Lives Matter Counter-Protest Planned to 'Shut Klan Down' Disavowed by NAACP,Newsweek,https://www.newsweek.com/naacp-disavows-white-lives-matter-counter-protest-shut-down-klan-1582635
105,blm,Wall Street Journal (Opinion),Lean Right,Media Mistrust Won't Inoculate You Against Misinformation,"It's easy to become inured to the daily procession of flagrant falsehoods, tendentious misrepresentations, deceitful exaggerations and narrative-driven editorial distortions from many of the nation's leading media outlets. As opinion surveys suggest that most of these organizations now rank in public trust a little below emailed pleas from deposed Nigerian princes, it's easy to think the power",May 04 2021,http://wsj.com/articles/media-mistrust-wont-inoculate-you-against-misinformation-11620061429,Lean Left,"COVID is killing 120 people an hour in India, and it could stay ""really grim"" for months",CBS News (Online),https://www.cbsnews.com/news/india-covid-crisis-deaths-vaccine-oxygen/,Right,Face facts: 'Black Lives Matter' is all about hate,New York Post (Opinion),https://nypost.com/2020/09/24/face-facts-black-lives-matter-is-all-about-hate/,Center,Poll Details The Very Different Views Of Black And White Americans On Race And Police,NPR (Online News),https://www.npr.org/2021/05/17/996857103/poll-details-the-very-different-views-of-black-and-white-americans-on-race-and-p
106,blm,NBC News (Online),Lean Left,D.C. Mayor Bowser has 'Black Lives Matter' painted on street leading to White House,"District of Columbia Mayor Muriel Bowser on Friday had ""Black Lives Matter"" painted on the street that leads to the White House where protesters have been demonstrating following George Floyd's death in police custody.",Jun 05 2020,https://www.nbcnews.com/politics/politics-news/d-c-mayor-bowser-has-black-lives-matter-painted-street-n1225746,Lean Left,'Whose lives matter most?': California's vaccine rollout faces tough questions of equity,The Guardian,https://www.theguardian.com/us-news/2020/dec/16/california-coronavirus-vaccine-equity-racial-justice,Lean Right,Olympics ban Black Lives Matter apparel and could punish athletes who break the rule,Washington Examiner,https://www.washingtonexaminer.com/news/olympics-ban-black-lives-matter-apparel-could-punish-athletes-break-rule,Center,Democratic Candidates Stumble Over Black Lives Matter Movement,NPR (Online News),http://www.npr.org/sections/itsallpolitics/2015/07/31/427851451/democratic-candidates-stumble-over-black-lives-matter-movement
107,blm,Time Magazine,Lean Left,"With Free Medical Clinics and Patient Advocacy, the Black Panthers Created a Legacy in Community Health That Still Exists Amid COVID-19","In the first minutes of the new film Judas and the Black Messiah, released Feb. 12, it shows archival footage of the free ambulance service started by the Black Panther Party's Winston-Salem, N.C., chapter in 1972. And the party's Illinois chairman Fred Hampton, played by Daniel Kaluuya, sums up the risks of going to a hospital for a Black American, ""We think it's normal for us to go to the",Feb 25 2021,https://time.com/5937647/black-panther-medical-clinics-history-school-covid-19/v,Left,Americans are as skeptical of Black Lives Matter as they were of the Civil Rights Movement,Vox,http://www.vox.com/2016/7/24/12236580/black-lives-matter-support-civil-rights-movement,Lean Right,South Carolina Army sergeant leaves home amid 'violent' BLM protests; army officials say review continues,Fox News (Online News),https://www.foxnews.com/us/south-carolina-army-general-viral-video-investigation,Center,"Rural schools have a teacher shortage. Why don't people who live there, teach there?",USA TODAY,https://www.usatoday.com/story/news/education/2021/04/13/covid-could-make-teacher-shortage-even-worse-hard-hit-rural-schools/7189706002/
108,blm,CBS News (Online),Lean Left,"COVID is killing 120 people an hour in India, and it could stay ""really grim"" for months","A month after the second wave of coronavirus infections started sweeping over India, the country is mired in grief, and it could be weeks, even months before the situation improves. On Tuesday, yet another grim milestone was crossed: 20 million cases of COVID-19 registered since the start of the pandemic. About seven million of those were confirmed over the last month alone.",May 04 2021,https://www.cbsnews.com/news/india-covid-crisis-deaths-vaccine-oxygen/,Left,Americans are as skeptical of Black Lives Matter as they were of the Civil Rights Movement,Vox,http://www.vox.com/2016/7/24/12236580/black-lives-matter-support-civil-rights-movement,Right,Estos son los proyectos de ley que buscan transformar al sistema policiaco de Texas,Univision,https://www.univision.com/local/austin-kakw/proyectos-ley-transformar-sistema-policia-texas-caso-de-george-floyd,Center,"Bush testifies before Congress about racist treatment Black birthing people face during childbirth, pregnancy",The Hill,https://thehill.com/policy/healthcare/552250-bush-testifies-before-congress-about-racist-treatment-black-birthing-people
109,blm,Rush Limbaugh,Right,MLB's Black Lives Matter Support Turns Off Millions of Fans,"RUSH: No, no. In fact, what I've heard, I've heard more people are just tuning out baseball. All it took was to see BLM, Black Lives Matter, on …",Jul 27 2021,https://www.rushlimbaugh.com/daily/2020/07/27/mlbs-black-lives-matter-support-turns-off-millions-of-fans/,Left,Trump: O'Malley 'weak' and 'pathetic' for apologizing to Black Lives Matter,CNN (Online News),http://www.cnn.com/2015/08/21/politics/martin-omalley-donald-trump-black-lives-matter/index.html,Right,"Trump Supporters Chased Out Of Black Lives Matter Plaza During Chaotic Demonstrations In Washington, DC",The Daily Caller,https://www.allsides.com/news/2020-12-13-1534/sanctuary-social-and-spiritual-justice-commentary-ebenezer-church,Center,Drug Overdose Deaths Surge Among Black Americans During Pandemic,NPR (Online News),https://www.npr.org/2021/03/03/970964576/drug-overdose-deaths-surge-among-black-americans-during-pandemic
110,blm,BBC News,Center,Bill and Melinda Gates divorce after 27 years of marriage,"Bill and Melinda Gates have announced their divorce after 27 years of marriage, saying ""we no longer believe we can grow together as a couple"".",May 04 2021,https://www.bbc.com/news/world-us-canada-56975466,Lean Left,Ahmaud Arbery: anger mounts over killing of black jogger caught on video,The Guardian,https://www.theguardian.com/us-news/2020/may/06/ahmaud-arbery-shooting-georgia,Right,Face facts: 'Black Lives Matter' is all about hate,New York Post (Opinion),https://nypost.com/2020/09/24/face-facts-black-lives-matter-is-all-about-hate/,Center,What's behind the historic spike in drug overdose deaths under COVID-19,PBS NewsHour,https://www.pbs.org/newshour/health/whats-behind-the-historic-spike-in-drug-overdose-deaths-under-covid-19
111,blm,Insider,Center,"A Texas judge threw out the NRA's bankruptcy case, clearing the way for New York's attempts to dissolve the group","A Texas judge threw out the National Rifle Association's bankruptcy filing on Tuesday, saying the case was filed in ""bad faith"" in an effort to avoid litigation in New York.",May 11 2021,https://www.businessinsider.com/texas-judge-throws-out-nra-bankruptcy-case-2021-5,Left,Rudy Giuliani: Black Lives Matter 'inherently racist',CNN (Online News),http://www.cnn.com/2016/07/11/politics/rudy-giuliani-black-lives-matter-inherently-racist/index.html,Lean Right,Celebrating Black History Month,Fox News (Online News),https://www.foxnews.com/us/black-history-month-starts-focuses-on-the-black-family,Center,"To Attract Black Employees, Companies Move to Them",Wall Street Journal (News),https://www.wsj.com/articles/to-attract-black-employees-companies-move-to-them-11616212810?mod=hp_lead_pos9
