Index,Topic,Source,Bias,Headline,Byline,Date,URL,Left Bias,Left Headline,Left Source,Left URL,Right Bias,Right Headline,Right Source,Right URL,Center Bias,Center Headline,Center Source,Center URL
320,blm,Time Magazine,Lean Left,These 29 Numbers Show How the COVID-19 Pandemic Changed Our Lives Over the Last Year,"It was a year ago that COVID-19 pandemic seized control of our lives. While essential workers remained on the job, the rest of America, confined to quarters, tried to come to terms with a life on pause. Working, learning and passing the time almost entirely from home meant changes in habits, health, relationships and plans for the future. Numbers don’t tell the whole story, of course, but the",Mar 17 2021,https://time.com/5947302/covid-19-data/,Lean Left,Bill Clinton Says He Regrets Showdown With Blac...,New York Times (News),http://www.nytimes.com/2016/04/09/us/politics/b...,Right,O’Reilly: Black Lives Matter ‘Essentially A Hat...,Breitbart News,http://www.breitbart.com/video/2016/07/08/oreil...,Center,U.S. Pipeline Shutdown Exposes Cyber Threat to ...,Wall Street Journal (News),https://www.wsj.com/articles/u-s-pipeline-shutd...
321,blm,New York Post (Opinion),Right,Social media again silences The Post for reporting the news,Once more unto the breach.,Apr 17 2021,https://nypost.com/2021/04/16/social-media-again-silences-the-post-for-reporting-the-news/,Lean Left,‘At the Intersection of Two Criminalized Identi...,Time Magazine,https://time.com/5884176/islam-black-lives-matt...,Lean Right,Black Lives Matter has terrorist and communist ...,Washington Examiner,https://www.washingtonexaminer.com/opinion/blac...,Center,White Lives Matter Counter-Protest Planned to '...,Newsweek,https://www.newsweek.com/naacp-disavows-white-l...
322,blm,HuffPost,Left,Many Americans Want Stricter Gun Laws. Will It Matter?,"In the aftermath of a high-profile shooting, three things tend to happen: A crop of newly bereaved advocates renew the call for gun control legislation; support for such laws spikes briefly, if at all; and little change is actually effected.",Aug 29 2015,http://www.huffingtonpost.com/entry/roanoke-shooting-gun-poll_55e0ab28e4b0aec9f35329c0?utm_hp_ref=politics,Lean Left,Atlanta Police Chief Erika Shields resigns in w...,ABC News (Online),https://abcnews.go.com/US/atlanta-police-chief-...,Lean Right,Good Policing Saves Black Lives,Wall Street Journal (Opinion),https://www.wsj.com/articles/good-policing-save...,Center,Democratic Candidates Stumble Over Black Lives ...,NPR (Online News),http://www.npr.org/sections/itsallpolitics/2015...
323,blm,Wall Street Journal (News),Center,South and West to Gain Power in House of Representatives,"Several states in the South and Mountain West will gain more seats in the U.S. House, boosting their political power, according to new census numbers showing stronger population gains there. Texas will gain two House seats, more than any other state. California will lose a congressional seat for the first time, though it still will have more House seats than any other state.",Apr 27 2021,https://www.wsj.com/articles/south-and-west-to-gain-power-in-house-of-representatives-11619528430?mod=politics_lead_pos4,Left,Biden should pick a Black woman for VP. Here ar...,CNN (Opinion),https://www.cnn.com/2020/08/04/opinions/black-w...,Lean Right,Portland Black Lives Matter protesters sue Trum...,Washington Examiner,https://www.washingtonexaminer.com/news/portlan...,Center,"An inconvenient truth for Obama, Black Lives Ma...",The Hill,http://thehill.com/blogs/pundits-blog/civil-rig...
324,blm,ABC News (Online),Lean Left,SpaceX launches 4 astronauts to ISS on recycled rocket and capsule,Four astronauts from three countries bound for the International Space Station launched from the Florida coast early Friday morning as part of NASA's SpaceX Crew-2 mission.,Apr 23 2021,https://abcnews.go.com/Technology/spacex-launch-astronauts-iss-recycled-rocket-capsule/story?id=77192131,Left,Trump: O'Malley 'weak' and 'pathetic' for apolo...,CNN (Online News),http://www.cnn.com/2015/08/21/politics/martin-o...,Right,Minnesota Black School Choice Movement ‘Explici...,Breitbart News,https://www.breitbart.com/politics/2021/05/10/m...,Center,Black History Month 2021: The only way forward ...,USA TODAY,https://www.usatoday.com/in-depth/news/2021/02/...
325,blm,HuffPost,Left,The Era Of The Black Senate Candidate Is Here,"SAVANNAH, Ga. ― Rev. Raphael Warnock, a Democrat who is running to become just the second Black man elected to the U.S. Senate from the South since the end of Reconstruction, came back to his hometown on Sunday morning to canvass ― and to acknowledge that he was about to make history.",Jan 05 2021,https://www.huffpost.com/entry/raphael-warnock-black-senate-candidate_n_5ff480b4c5b6fd331111549b,Lean Left,Ahmaud Arbery: anger mounts over killing of bla...,The Guardian,https://www.theguardian.com/us-news/2020/may/06...,Right,Face facts: ‘Black Lives Matter’ is all about hate,New York Post (Opinion),https://nypost.com/2020/09/24/face-facts-black-...,Center,"Toni Morrison, Whose Soaring Novels Were Rooted...",NPR (Online News),https://www.npr.org/2019/08/06/542391535/toni-m...
326,blm,Wall Street Journal (News),Center,J&J Covid-19 Vaccine Pause Over Blood-Clot Fear Is Under Review,Johnson & Johnson’s JNJ -0.33% Covid-19 vaccine could be back in circulation this weekend—albeit with possible restrictions—depending on a recommendation Friday by a federal advisory panel.,Apr 23 2021,https://www.wsj.com/articles/johnson-and-johnson-covid-vaccine-fda-cdc-advisory-committee-meeting-11619126227?mod=hp_lead_pos1,Left,Rudy Giuliani: Black Lives Matter 'inherently r...,CNN (Online News),http://www.cnn.com/2016/07/11/politics/rudy-giu...,Right,#IStandWithTuckerCarlson Trends On Twitter Afte...,The Daily Caller,https://dailycaller.com/2020/06/12/tucker-carls...,Center,White Supremacists Hold White Lives Matter Rally,The Hill,http://thehill.com/blogs/blog-briefing-room/new...
327,blm,HuffPost,Left,"Judge Lets Derek Chauvin, Ex-Cop Charged In George Floyd’s Death, To Live Out Of State","Citing safety concerns, a Minnesota judge on Friday issued new conditions of release for an ex-Minneapolis police officer charged in the death of George Floyd that would allow him to live in a neighboring state while he awaits trial.",Oct 10 2020,https://www.huffpost.com/entry/derek-chauvin-george-floyd-judge_n_5f80a4cac5b6e5c31ffdfc3f?ncid=tweetlnkushpmg00000067,Left,The effects of Black Lives Matter protests,Vox,https://www.vox.com/22360290/black-lives-matter...,Lean Right,Atlanta cop who shot and killed Rayshard Brooks...,New York Post (News),https://nypost.com/2021/05/05/atlanta-cop-charg...,Center,Covid-19: US to advise against travel to 80% of...,BBC News,https://www.bbc.com/news/world-us-canada-56813852
328,blm,BBC News,Center,Covid-19: US to advise against travel to 80% of countries,The US state department is to advise Americans to avoid 80% of countries worldwide because of the coronavirus pandemic.,Apr 20 2021,https://www.bbc.com/news/world-us-canada-56813852,Lean Left,Man seriously injured in attack after crashing ...,Washington Post,https://www.washingtonpost.com/nation/2020/08/1...,Lean Right,Portland Black Lives Matter protesters sue Trum...,Washington Examiner,https://www.washingtonexaminer.com/news/portlan...,Center,U.S. Pipeline Shutdown Exposes Cyber Threat to ...,Wall Street Journal (News),https://www.wsj.com/articles/u-s-pipeline-shutd...
329,blm,Newsweek,Center,"Labor Rights Activists Say Minimum Wage Proposals From Manchin, Romney Aren't Living Wages","The battle to increase the minimum wage for American workers continues in Congress, but labor rights activists say counteroffers from senators like Joe Manchin of West Virginia and Mitt Romney of Utah are too low to provide a decent living wage.",Feb 23 2021,https://www.newsweek.com/labor-rights-activists-say-minimum-wage-proposals-manchin-romney-arent-living-wages-1571423,Left,Instagram used to be where people escaped the n...,Vox,https://www.vox.com/recode/2020/6/24/21300631/i...,Right,Trump Supporters Chased Out Of Black Lives Matt...,The Daily Caller,https://www.allsides.com/news/2020-12-13-1534/s...,Center,Curfew lifted after protests over death of Daun...,USA TODAY,https://www.usatoday.com/story/news/nation/2021...
330,blm,CNN (Opinion),Left,Legislators: Add four justices to the Supreme Court,"Minority rule, under which a majority of Americans can't have their policy preferences reflected in our laws, is anti-democratic. But it's the hallmark of the modern Republican Party. For decades, the GOP has trafficked in dog-whistle, white grievance politics to hold onto power without popular support for its policies.",Apr 18 2021,https://www.cnn.com/2021/04/15/opinions/supreme-court-expansion-markey-jones/index.html,Left,This Black Lives Matter Photo Should Be Seen Ar...,HuffPost,http://www.huffingtonpost.com/entry/black-lives...,Right,‘Black Guns Matter’ Founder: Gun Control Keeps ...,Breitbart News,http://www.breitbart.com/big-government/2016/09...,Center,"An inconvenient truth for Obama, Black Lives Ma...",The Hill,http://thehill.com/blogs/pundits-blog/civil-rig...
331,guns,Fox News (Online News),Lean Right,Supreme Court Hears Gun Rights Case,"The Supreme Court heard its first major gun rights case since 2008 Monday, as the nine justices listened to arguments in an appeal by three New York City gun owners and the state's National Rifle Association affiliate. The challenge is aimed at a now-defunct NYC provision that prevented lawful gun owners from bringing their firearms outside of the city; gun rights advocates say that provision",Dec 02 2019,https://www.foxnews.com/politics/supreme-court-hears-gun-control-case-that-inspired-threat-from-dems,Lean Left,Supreme Court agrees to hear challenge to New Y...,CBS News (Online),https://www.cbsnews.com/news/supreme-court-new-...,Right,"Gun Sales Increased 133% In July, Reaching New ...",The Daily Caller,https://dailycaller.com/2020/08/03/gun-sales-ju...,Center,3-D Printable Gun Designs: National Security Th...,BBC News,https://www.bbc.com/news/technology-45018513
332,guns,Wall Street Journal (News),Center,Trump Moves to Regulate Gun Bump Stocks,The Trump Administration will look into banning gun bump stocks after Florida school shooting.,Feb 21 2018,https://www.wsj.com/articles/trump-takes-step-to-ban-bump-stocks-1519168128,Lean Left,Biden targets 'ghost guns' and 'red flag' laws ...,NBC News (Online),https://www.nbcnews.com/politics/white-house/bi...,Right,Gun Sales Surge in Wake of Chattanooga Attack,Breitbart News,http://www.breitbart.com/big-government/2015/07...,Center,House approves bills tightening background chec...,The Hill,https://thehill.com/homenews/house/542704-house...
333,guns,The Guardian,Lean Left,Students Walk Out to Protest Gun Violence,"Students across the country staged a school walkout to protest gun violence one month after the school shooting in Parkland, Florida.",Mar 14 2018,https://www.theguardian.com/us-news/2018/mar/14/walkout-students-gun-violence-parkland-florida,Left,Why mass shootings don't convince gun owners to...,Vox,http://www.vox.com/2015/12/4/9845146/mass-shoot...,Right,Here’s A List Of Biden’s Pro-Gun Control Cabine...,The Daily Caller,https://dailycaller.com/2020/12/19/biden-anti-g...,Center,House votes to extend plastic gun ban,USA TODAY,http://www.usatoday.com/story/news/politics/201...
334,guns,BBC News,Center,Trump Open to Improving Gun Background Checks,"The White House announced that President Trump is supportive of improving background checks for gun sales after the school shooting in Parkland, Florida. He reportedly spoke with Republican Senator John Cornyn about a bipartisan bill that would strengthen federal compliance with checks that are processed on individuals seeking to purchase a gun.",Feb 19 2018,http://www.bbc.com/news/world-43117780,Left,What Democrats can (realistically) do about gun...,Vox,https://www.vox.com/22327450/biden-democrats-gu...,Right,Here’s A List Of Biden’s Pro-Gun Control Cabine...,The Daily Caller,https://dailycaller.com/2020/12/19/biden-anti-g...,Center,US gun violence 'an international embarrassment...,The Hill,https://thehill.com/homenews/administration/547...
335,guns,Washington Post,Lean Left,Gun Control Debate After Florida School Shooting,"After a school shooting in Florida left 17 people dead, Democratic lawmakers are pushing for increased gun control measures, with some asking if their calls to action are coming too soon.",Feb 15 2018,https://www.washingtonpost.com/news/the-fix/wp/2018/02/15/mentally-disturbed-trump-is-already-pointing-away-from-gun-control/,Left,"Biden, Democrats Urge Gun Control Legislation A...",BuzzFeed News,https://www.buzzfeednews.com/article/mattberman...,Lean Right,Hunter Biden texts contradict claims Secret Ser...,New York Post (News),https://nypost.com/2021/03/26/hunter-biden-text...,Center,Gun dealers report shortages of ammunition,USA TODAY,http://www.usatoday.com/story/news/nation/2013/...
